Date,Open,High,Low,Close,Adj Close,Volume
2000-02-16,19.720100,19.976900,19.387100,19.538401,4.422396,4544632
2000-02-17,19.634501,19.691500,19.320601,19.406200,4.392473,4968652
2000-02-20,19.417601,19.777201,19.073200,19.263500,4.360174,4004470
2000-02-21,19.389999,19.389999,19.044701,19.054199,4.312802,5383104
2000-02-22,19.168301,19.368099,18.911501,18.930500,4.284802,6662309
2000-02-23,19.120800,19.168301,18.959101,19.016100,4.304176,6312314
2000-02-24,19.025700,19.824699,19.016100,19.778099,4.476651,8408125
2000-02-27,19.596399,20.252800,19.596399,19.786699,4.478598,3111863
2000-02-28,20.072100,20.452600,19.986500,20.357500,4.607795,3545974
2000-02-29,20.624800,21.070900,20.452600,21.029100,4.759808,3120232
2000-03-01,21.213600,21.441900,21.070900,21.187901,4.795751,3913101
2000-03-02,21.118500,21.118500,20.262300,20.397400,4.616825,3085333
2000-03-05,20.889200,20.889200,19.691500,19.929399,4.510898,2948782
2000-03-06,19.875200,20.309900,19.605900,20.300400,4.594870,3891662
2000-03-07,19.984501,20.072100,19.672501,19.815201,4.485049,2588191
2000-03-08,19.881800,19.881800,19.025700,19.101700,4.323552,8836209
2000-03-09,19.596399,19.643999,19.206400,19.387100,4.388151,3401432
2000-03-12,19.387100,19.596399,19.168301,19.177900,4.340799,1673862
2000-03-13,19.211100,19.586901,19.187401,19.558399,4.426923,3038276
2000-03-14,19.596399,20.024500,19.596399,19.786699,4.478598,5054861
2000-03-15,20.262300,20.500099,20.072100,20.072100,4.543197,3991382
2000-03-16,20.738001,20.738001,19.786699,19.815201,4.485049,4855765
2000-03-19,19.834200,20.072100,19.786699,19.840900,4.490864,2429765
2000-03-20,19.891300,20.233801,19.796200,20.205200,4.573322,2419682
2000-03-21,20.452600,20.757000,20.452600,20.709400,4.687445,2578677
2000-03-22,20.690399,20.880600,20.547701,20.738001,4.693918,2180805
2000-03-23,20.928200,21.023300,20.833099,20.837799,4.716507,2346939
2000-03-27,20.680901,20.680901,20.167200,20.309900,4.597021,2435100
2000-03-28,20.309900,20.452600,20.167200,20.310801,4.597224,2172373
2000-03-29,20.309900,20.595301,20.262300,20.489700,4.637717,2202471
2000-03-30,20.452600,20.452600,20.262300,20.290899,4.592719,2656520
2000-03-31,20.174801,20.271799,19.929399,20.148199,4.560421,5380480
2000-04-03,20.452600,20.823601,20.452600,20.785500,4.704669,3379856
2000-04-04,20.966299,21.451401,20.966299,21.375299,4.838167,4772289
2000-04-05,21.518000,22.183901,21.518000,22.117300,5.006114,5586593
2000-04-06,21.947001,22.117300,21.641701,22.117300,5.006114,3618564
2000-04-07,21.879499,22.069700,21.546600,21.546600,4.876940,2197688
2000-04-10,21.403900,22.107800,21.204100,22.042200,4.989116,2581108
2000-04-11,22.402700,23.030600,22.402700,22.816500,5.164374,5411841
2000-04-12,22.973499,23.277901,22.859301,23.188499,5.248574,5680023
2000-04-13,23.163700,23.449100,22.545401,22.640499,5.124537,5959532
2000-04-14,22.355101,22.545401,22.307600,22.434099,5.077820,2731727
2000-04-17,21.612200,21.870001,21.612200,21.765301,4.926441,3983472
2000-04-18,22.233400,22.326599,21.974600,22.260000,5.038413,3163788
2000-04-19,22.593000,22.783199,22.402700,22.562500,5.106883,2360767
2000-04-20,22.545401,22.802200,22.278999,22.783199,5.156837,1419702
2000-04-21,22.783199,22.783199,22.783199,22.783199,5.156837,0
2000-04-24,22.783199,22.783199,22.783199,22.783199,5.156837,0
2000-04-25,22.783199,22.783199,22.783199,22.783199,5.156837,0
2000-04-26,22.925900,23.068600,22.745199,22.878300,5.178361,2922531
2000-04-27,22.688101,22.735600,22.497801,22.497801,5.092238,2481036
2000-04-28,22.295200,22.450300,22.117300,22.317101,5.051338,13041481
2000-05-01,22.220100,22.593000,22.220100,22.346600,5.058015,2084717
2000-05-02,22.459801,22.954500,22.459801,22.878300,5.178361,1665359
2000-05-03,22.735600,23.040100,22.688101,22.752800,5.149957,1950396
2000-05-04,22.402700,22.573900,22.355101,22.482599,5.088796,2431014
2000-05-05,22.593000,23.277901,22.593000,23.277901,5.268810,2112919
2000-05-08,23.163700,23.449100,23.163700,23.409201,5.298529,2267534
2000-05-09,23.306400,23.401600,23.087601,23.254101,5.263422,2209869
2000-05-10,23.068600,23.201799,22.925900,23.116199,5.232209,1646798
2000-05-11,22.925900,23.106600,22.868799,22.982000,5.201833,1307313
2000-05-12,23.043900,23.287399,23.030600,23.078100,5.223585,1371229
2000-05-15,23.046700,23.258900,22.868799,23.155199,5.241035,1009287
2000-05-16,23.354000,23.639400,23.277901,23.600401,5.341804,1763994
2000-05-17,23.558500,23.810600,23.477600,23.544201,5.329085,2494666
2000-05-18,23.496700,23.496700,23.163700,23.211300,5.253735,2117061
2000-05-19,23.263599,23.325500,22.973499,23.068600,5.221436,1452775
2000-05-22,22.973499,23.268400,22.840300,22.925900,5.189137,1299506
2000-05-23,23.011499,23.154200,22.735600,23.068600,5.221436,1721148
2000-05-24,23.021999,23.696400,22.973499,23.591801,5.339857,2845419
2000-05-25,23.648899,23.782101,23.515699,23.782101,5.382933,2273654
2000-05-26,23.552799,23.810600,23.544201,23.705999,5.365707,4958191
2000-05-29,23.782101,24.271999,23.782101,24.271999,5.493819,2621378
2000-05-30,24.371901,24.504999,24.048401,24.262501,5.491668,1865204
2000-05-31,24.448000,24.923599,24.276699,24.827499,5.619551,4947537
2000-06-01,24.590700,25.351700,24.590700,25.066299,5.673601,4340031
2000-06-02,25.075800,25.132900,24.695299,25.037800,5.667151,2608424
2000-06-05,25.209000,25.351700,25.161400,25.351700,5.738201,2565766
2000-06-06,25.361200,25.874901,25.256500,25.827299,5.845848,2825002
2000-06-07,25.690300,25.760700,25.304100,25.446800,5.759727,3102225
2000-06-08,25.444000,25.444000,24.942600,25.089100,5.678762,3683154
2000-06-09,24.286200,24.286200,24.019899,24.162600,5.659172,16850303
2000-06-12,24.162600,24.162600,24.162600,24.162600,5.659172,31536
2000-06-13,24.025600,24.371901,24.019899,24.248199,5.679221,2690506
2000-06-14,24.257700,24.448000,23.972300,24.392799,5.713088,3358005
2000-06-15,24.382299,24.514500,24.257700,24.331900,5.698823,1935821
2000-06-16,24.352800,24.733400,24.162600,24.590700,5.759438,3297436
2000-06-19,24.352800,24.590700,24.200600,24.488899,5.735595,3267852
2000-06-20,24.400400,24.733400,24.257700,24.590700,5.759438,2397198
2000-06-21,24.445101,24.809500,24.400400,24.803699,5.809327,2607089
2000-06-22,24.724800,24.724800,24.504101,24.504101,5.739155,3532853
2000-06-23,24.275801,25.037800,24.267200,24.994900,5.854109,3476827
2000-06-26,24.828501,25.332600,24.828501,25.226101,5.908256,2044542
2000-06-27,25.351700,25.874901,25.351700,25.827299,6.049065,2800510
2000-06-28,25.684601,26.074600,25.675100,25.804501,6.043725,2596792
2000-06-29,25.677999,26.094601,25.618000,26.094601,6.111670,3783455
2000-06-30,25.969999,26.540800,25.779800,26.538900,6.215730,6982100
2000-07-03,26.066999,26.350500,25.874901,25.922400,6.071337,2602882
2000-07-04,25.446800,25.494400,24.761900,24.845600,5.819139,5262510
2000-07-05,24.466999,24.828501,23.972300,24.524099,5.743840,5403416
2000-07-06,24.257700,24.457500,24.162600,24.438400,5.723768,4187556
2000-07-07,24.571600,25.113899,24.543100,24.875999,5.826259,3407513
2000-07-10,24.980700,25.066299,24.172100,24.400400,5.714869,2870108
2000-07-11,24.233900,24.233900,23.877199,24.115000,5.648025,2784412
2000-07-12,24.257700,24.428900,24.181601,24.219700,5.672547,1868737
2000-07-13,24.305300,24.448000,23.924801,24.115000,5.648025,1806946
2000-07-14,24.067400,24.210100,23.924801,24.115000,5.648025,1764112
2000-07-17,23.908600,23.915199,23.601299,23.691700,5.548882,2353265
2000-07-18,23.667900,23.782101,23.458599,23.686899,5.547758,2701297
2000-07-19,23.572800,24.019899,23.572800,23.858200,5.587879,2263721
2000-07-20,23.858200,24.229200,23.801100,24.167299,5.660272,2860132
2000-07-21,24.453699,24.685801,24.305300,24.318600,5.695711,2205449
2000-07-24,24.233900,24.314800,23.924801,24.124500,5.650248,1264512
2000-07-25,23.686899,23.867701,23.411100,23.471901,5.497401,4705622
2000-07-26,23.228399,23.782101,23.228399,23.563299,5.518810,5037602
2000-07-27,23.449100,23.782101,23.116199,23.137100,5.418987,3118006
2000-07-28,23.135201,23.496700,23.021000,23.371099,5.473794,8354429
2000-07-31,23.306400,23.715500,23.306400,23.553801,5.516582,2212835
2000-08-01,23.591801,23.658400,23.401600,23.544201,5.514337,3210113
2000-08-02,23.591801,23.962799,23.354000,23.924801,5.603476,2415860
2000-08-03,24.028400,24.029400,23.648899,23.810600,5.576730,3324096
2000-08-04,23.829599,23.972300,23.829599,23.924801,5.603476,2902393
2000-08-07,23.931400,24.153099,23.924801,24.106400,5.646009,2238856
2000-08-08,24.162600,24.343300,24.072201,24.072201,5.637999,2853581
2000-08-09,24.077000,24.115000,23.782101,24.019899,5.625751,1958440
2000-08-10,24.115000,24.362400,24.115000,24.305300,5.692594,2184079
2000-08-11,24.305300,24.543100,24.295799,24.543100,5.748292,1878280
2000-08-14,24.590700,24.676300,24.381399,24.419399,5.719317,1095050
2000-08-15,24.352800,24.371901,24.162600,24.295799,5.690370,1629532
2000-08-16,24.276699,24.400400,24.115000,24.285299,5.687910,1748156
2000-08-17,24.448000,24.638201,24.438400,24.590700,5.759438,1792586
2000-08-18,24.600201,24.600201,24.352800,24.454599,5.727562,1921098
2000-08-21,24.346201,24.448000,24.219700,24.276699,5.685896,1252156
2000-08-22,24.443199,24.495501,24.276699,24.495501,5.737142,2676684
2000-08-23,24.622000,24.628700,24.333799,24.433701,5.722668,2297062
2000-08-24,24.352800,24.809500,24.314800,24.714300,5.788388,3001737
2000-08-25,24.845600,25.209000,24.780899,25.142401,5.888655,5795127
2000-08-27,24.975000,25.104300,24.733400,24.828501,5.815136,1480894
2000-08-28,25.022499,25.022499,24.857000,24.961700,5.846331,1818802
2000-08-29,24.923599,25.037800,24.638201,24.897900,5.831389,1825524
2000-08-30,24.640100,24.640100,24.162600,24.162600,5.659172,2382565
2000-08-31,24.352800,24.619200,24.305300,24.542101,5.748057,1919288
2000-09-03,24.590700,24.638201,24.115000,24.588800,5.758994,1598747
2000-09-04,24.448000,24.638201,24.409901,24.529800,5.745174,780998
2000-09-05,24.488899,24.495501,24.029400,24.048401,5.632425,2068115
2000-09-06,23.972300,24.257700,23.877199,24.094999,5.643340,2330169
2000-09-07,24.162600,24.305300,24.067400,24.124500,5.650248,1258933
2000-09-10,24.019899,24.210100,24.019899,24.067400,5.636876,1378885
2000-09-11,24.067400,24.257700,23.924801,24.257700,5.681445,1885353
2000-09-12,24.067400,24.067400,23.677401,23.839100,5.583405,2269543
2000-09-13,23.829599,23.972300,23.630800,23.630800,5.534618,1757586
2000-09-14,23.586100,23.686899,22.964001,23.125700,5.416318,4473407
2000-09-17,23.135201,23.211300,22.964001,23.021000,5.391795,3323451
2000-09-18,22.640499,22.907801,22.545401,22.907801,5.365283,3127915
2000-09-19,22.925900,23.411100,22.925900,23.321600,5.462199,2546229
2000-09-20,23.443399,23.639400,23.443399,23.496700,5.503211,1737318
2000-09-21,23.390100,23.534700,23.144699,23.185600,5.430346,1824725
2000-09-24,23.315001,23.544201,23.315001,23.544201,5.514337,1337002
2000-09-25,23.544201,23.924801,23.544201,23.782101,5.570055,1672488
2000-09-26,23.686899,23.972300,23.639400,23.782101,5.570055,1869178
2000-09-27,23.838200,24.096001,23.734501,24.067400,5.636876,2298265
2000-09-28,24.075100,24.286200,24.067400,24.264400,5.683015,2755333
2000-10-01,24.352800,24.524099,24.267200,24.448000,5.726018,989681
2000-10-02,24.495501,25.132900,24.448000,25.113899,5.881978,2951947
2000-10-03,25.066299,25.741699,25.066299,25.628500,6.002504,4858924
2000-10-04,25.513399,25.741699,25.399200,25.488701,5.969761,3904626
2000-10-05,25.209000,25.304100,24.875999,25.200399,5.902239,4929175
2000-10-08,24.923599,25.399200,24.923599,25.199499,5.902027,2424205
2000-10-09,25.199499,25.522900,25.151899,25.444000,5.959291,2809242
2000-10-10,25.209000,25.446800,25.161400,25.408800,5.951048,1588227
2000-10-11,25.209000,25.646601,25.209000,25.607599,5.997610,2582691
2000-10-12,25.399200,25.494400,25.228001,25.285101,5.922077,1467125
2000-10-15,25.256500,25.380199,25.018700,25.351700,5.937673,1508367
2000-10-16,25.494400,25.494400,25.304100,25.365000,5.940789,1919429
2000-10-17,25.304100,25.798800,25.304100,25.798800,6.042391,3000784
2000-10-18,25.836800,26.065100,25.732201,25.874901,6.060215,4267305
2000-10-19,25.922400,26.055599,25.418301,25.456301,5.962174,3198384
2000-10-22,25.494400,25.684601,25.437300,25.637100,6.004518,2200060
2000-10-23,25.684601,25.865400,25.637100,25.688400,6.016533,3134133
2000-10-24,25.774000,26.017599,25.741699,25.969999,6.082487,3968423
2000-10-25,25.905300,26.055599,25.827299,25.874901,6.060215,2540594
2000-10-26,25.874901,25.951000,25.732201,25.789301,6.040167,14662306
2000-10-29,25.702700,25.817801,25.513399,25.627600,6.002292,1730181
2000-10-30,25.621799,25.703600,25.399200,25.494400,5.971096,2068404
2000-10-31,25.732201,25.969999,25.732201,25.865400,6.057991,2517701
2000-11-01,25.855900,26.350500,25.855900,26.293400,6.158233,3724518
2000-11-02,26.426600,26.635900,26.407600,26.474199,6.200577,3010547
2000-11-05,26.452299,26.493200,26.312500,26.470400,6.199687,2001894
2000-11-06,26.437099,26.731001,26.379101,26.654900,6.242899,2021653
2000-11-07,26.635900,27.206699,26.597900,27.111500,6.349841,3699252
2000-11-08,27.063999,27.530100,26.968901,27.482500,6.436732,2879128
2000-11-09,27.492100,27.729900,27.349400,27.530100,6.447882,2877788
2000-11-12,27.411200,27.549101,27.092501,27.159100,6.360989,2390130
2000-11-13,27.111500,27.206699,26.835699,27.094400,6.345834,3023878
2000-11-14,27.135300,27.492100,27.111500,27.282801,6.389961,3057493
2000-11-15,27.063999,27.396900,27.063999,27.297100,6.393310,1895197
2000-11-16,27.349400,27.939199,27.349400,27.872601,6.528100,4192220
2000-11-19,27.206699,27.444500,27.206699,27.396900,6.634305,13945433
2000-11-20,27.206699,27.539600,27.159100,27.206699,6.588247,2356397
2000-11-21,27.214300,27.920099,27.214300,27.793600,6.730368,2601638
2000-11-22,28.548000,28.633600,28.253099,28.391001,6.875034,7067506
2000-11-23,28.391001,28.391001,27.920099,27.920099,6.761001,3963796
2000-11-26,28.062799,28.062799,27.596701,27.891600,6.754099,2062975
2000-11-27,27.872601,27.920099,27.587200,27.657600,6.697436,4585934
2000-11-28,27.498699,27.748899,27.463499,27.652800,6.696271,2910205
2000-11-29,27.825001,28.481400,27.825001,28.371000,6.870190,3807613
2000-11-30,28.348200,28.757299,28.205500,28.538500,6.910750,3597546
2000-12-03,28.443300,28.728701,28.405300,28.681200,6.945305,1643890
2000-12-04,28.633600,28.823900,28.195999,28.253099,6.841640,3526337
2000-12-05,28.395800,28.443300,28.081900,28.163700,6.819991,2407806
2000-12-06,27.726999,28.281601,27.726999,28.206499,6.830355,2218132
2000-12-07,28.090401,28.348200,27.967699,28.141800,6.814685,2352318
2000-12-10,28.158001,28.158001,27.606199,27.690901,6.705499,2714445
2000-12-11,27.691799,28.062799,27.653799,27.777500,6.726470,2136597
2000-12-12,27.663300,27.663300,27.292299,27.330400,6.618200,4531995
2000-12-13,27.111500,27.292299,27.016399,27.178101,6.581322,3587371
2000-12-14,26.901300,27.016399,26.731001,26.892799,6.512235,3392238
2000-12-17,26.731001,27.377899,26.731001,27.318001,6.615200,1879824
2000-12-18,27.492100,27.606199,27.482500,27.536800,6.668185,2044682
2000-12-19,27.385500,28.015301,27.339899,27.939199,6.765626,2159935
2000-12-20,27.492100,27.967699,27.492100,27.967699,6.772527,2309768
2000-12-21,27.977200,28.015301,27.701300,27.929600,6.763302,2478027
2000-12-24,null,null,null,null,null,null
2000-12-25,null,null,null,null,null,null
2000-12-26,28.015301,28.357700,27.996201,28.357700,6.866969,1324365
2000-12-27,28.395800,28.414801,27.958200,28.167500,6.820910,1505814
2000-12-28,28.180799,28.490900,27.406500,27.406500,6.636629,3135928
2000-12-31,27.406500,27.406500,27.406500,27.406500,6.636629,0
2001-01-01,27.872601,28.015301,27.748899,27.881100,6.751558,1048934
2001-01-02,27.748899,27.796499,27.539600,27.663300,6.698816,1788746
2001-01-03,27.881100,27.948700,27.406500,27.777500,6.726470,2287713
2001-01-04,27.662300,27.767900,27.416000,27.419800,6.639850,3300404
2001-01-07,27.095400,27.225700,26.921301,27.111500,6.565196,2384805
2001-01-08,27.111500,27.349400,27.111500,27.330400,6.618200,1603978
2001-01-09,27.295200,27.642401,27.254200,27.642401,6.693754,1698240
2001-01-10,27.587200,27.701300,27.492100,27.492100,6.657357,1245397
2001-01-11,27.587200,27.615700,27.206699,27.247601,6.598151,1477041
2001-01-14,27.120100,27.178101,26.883200,26.997400,6.537566,2075293
2001-01-15,26.911800,26.911800,26.331499,26.420000,6.397745,3808341
2001-01-16,26.417101,26.774799,26.331499,26.774799,6.483661,2464239
2001-01-17,26.826200,27.092501,26.826200,26.997400,6.537566,2113956
2001-01-18,27.101999,27.587200,27.063999,27.320801,6.615877,3280826
2001-01-21,27.301800,27.425501,27.159100,27.420700,6.640068,2123228
2001-01-22,27.223801,27.539600,27.216200,27.387400,6.632004,2357016
2001-01-23,27.454000,27.454000,27.311300,27.416000,6.638931,2354034
2001-01-24,27.530100,28.065701,27.520599,28.065701,6.796259,2943989
2001-01-25,null,null,null,null,null,null
2001-01-28,28.072300,28.243601,27.920099,27.939199,6.765626,8283455
2001-01-29,28.062799,28.148500,27.777500,28.091400,6.802481,1600518
2001-01-30,28.158001,28.348200,28.043800,28.043800,6.790955,1980620
2001-01-31,28.043800,28.062799,27.758400,27.967699,6.772527,1882987
2001-02-01,28.034300,28.462400,27.882099,28.449100,6.889102,2052136
2001-02-04,28.354900,28.354900,28.072300,28.224600,6.834737,2407186
2001-02-05,28.224600,28.576500,28.224600,28.477600,6.896003,2364641
2001-02-06,28.367201,28.528999,28.234100,28.253099,6.841640,1683416
2001-02-07,28.300600,28.300600,28.072300,28.118999,6.809165,1598273
2001-02-08,28.104700,28.104700,27.710899,27.759399,6.722085,1966454
2001-02-11,27.777500,28.005800,27.587200,27.948700,6.767926,1317621
2001-02-12,28.014299,28.110399,27.748899,27.945801,6.767226,1507232
2001-02-13,27.967699,27.967699,27.578600,27.578600,6.678304,1869781
2001-02-14,27.587200,27.882099,27.444500,27.882099,6.751798,1952025
2001-02-15,27.814600,28.024799,27.634800,27.729900,6.714944,1615000
